"ID","Desc","Water","Calories","Protein","Fat","Carbs","Fiber","Sugar","Calcium","Potassium","Sodium","VitaminC","Chol","Portion"
9243,"PEACHES,SPICED,CND,HVY SYRUP PK,SOL&LIQUIDS",79.2,75,0.41,0.1,20.08,1.3,18.78,6,85,4,5.3,0,"1 cup, whole"
18192,"COOKIES,SHORTBREAD,COMMLY PREP,PLN",3.6,514,5.37,26.22,63.78,1.3,21.65,13,88,353,0,0,"1 oz"
28310,"COOKIES,SHORTBREAD,RED FAT",3.6,451,5.37,14,75.99,1.3,21.65,13,88,571,0,0,"1 cookie"
16525,"WORTHINGTON CHIC-KETTS,FRZ,UNPREP",59.1,200,23.6,9.7,5.1,1.2,0.1,39,152,642,0,0,"2 slices,  (3/8"
27034,"CAMPBELL'S,98% FAT FREE CRM OF MUSHROOM SOUP,COND",87.41,53,1.1,1.98,7.63,1.2,0.25,8,435,392,0.1,0,".5 cup, condensed"
11400,"POTATOES,FRZ,WHL,UNPREP",79.3,78,2.38,0.16,17.47,1.2,0.78,8,346,25,14.2,0,"1 cup"
11941,"PICKLES,CUCUMBER,SOUR",94.08,11,0.33,0.2,2.26,1.2,1.06,0,23,1208,1,0,"1 cup"
11946,"PICKLES,CUCUMBER,SOUR,LO NA",94.08,11,0.33,0.2,2.26,1.2,1.06,0,23,18,1,0,"1 cup, chopped or diced"
36417,"RESTAURANT,MEXICAN,SPANISH RICE",58.54,185,3.28,5.29,31.16,1.2,1.3,20,116,528,0.1,0,"1 cup"
11119,"CABBAGE,CHINESE (PE-TSAI),RAW",94.39,16,1.2,0.2,3.23,1.2,1.41,77,238,9,27,0,"1 cup, shredded"
11252,"LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW",95.64,14,0.9,0.14,2.97,1.2,1.97,18,141,10,2.8,0,"1 cup, shredded"
11285,"ONIONS,CND,SOL&LIQUIDS",94.1,19,0.85,0.09,4.02,1.2,2.2,45,111,371,4.3,0,"1 onion"
11907,"CORN,SWT,WHITE,CND,CRM STYLE,NO SALT",78.73,72,1.74,0.42,18.13,1.2,2.21,3,134,3,4.6,0,"1 cup"
11475,"SQUASH,SUMMER,SCALLOP,RAW",94.18,18,1.2,0.2,3.84,1.2,2.39,19,182,1,18,0,"1 cup, slices"
22998,"RICE & VERMICELLI MIX,CHICK FLAVOR,UNPREP",8.19,358,10.64,1.32,75.8,1.2,2.4,18,153,1238,0,0,".333 cup"
11529,"TOMATOES,RED,RIPE,RAW,YEAR RND AVERAGE",94.52,18,0.88,0.2,3.89,1.2,2.63,10,237,5,13.7,0,"1 cup,  cherry tomatoes"
36624,"RESTAURANT,CHINESE,VEG CHOW MEIN,WO/ MEAT OR NOODLES",90.08,43,1.34,1.68,5.74,1.2,2.63,25,136,344,7.2,0,"1 order"
11822,"PEPPERS,SWT,GRN,CKD,BLD,DRND,W/SALT",91.87,26,0.92,0.2,6.11,1.2,3.19,9,166,238,74.4,0,"1 tbsp"
11334,"PEPPERS,SWT,GRN,CKD,BLD,DRND,WO/SALT",91.87,28,0.92,0.2,6.7,1.2,3.19,9,166,2,74.4,0,"1 cup,  chopped or strips"
11772,"CORN,SWT,YEL,CND,CRM STYLE,NO SALT",78.73,72,1.74,0.42,18.13,1.2,3.23,3,134,3,4.6,0,"1 cup"
11174,"CORN,SWT,YEL,CND,CRM STYLE,REG PK",78.73,72,1.74,0.42,18.13,1.2,3.23,3,134,261,4.6,0,"1 cup"
11824,"PEPPERS,SWT,RED,CKD,BLD,DRND,W/SALT",91.87,26,0.92,0.2,6.11,1.2,4.39,9,166,238,171,0,"1 tbsp"
11823,"PEPPERS,SWT,RED,CKD,BLD,DRND,WO/SALT",91.87,28,0.92,0.2,6.7,1.2,4.39,9,166,2,171,0,"1 cup, strips"
31035,"VEGETABLE JUC,BOLTHOUSE FARMS,DAILY GRNS",90.6,31,0.49,0.04,8.13,1.2,5.37,110,224,15,10.1,0,"1 cup"
11735,"BEETS,CND,NO SALT,SOL&LIQUIDS",91.62,28,0.8,0.07,6.57,1.2,5.38,13,142,21,2.8,0,"1 cup"
11906,"CORN,SWT,WHITE,CND,CRM STYLE,REG PK",78.24,74,1.74,0.42,18.62,1.2,6.09,4,119,261,4.6,0,"1 cup"
11082,"BEETS,CND,REG PK,SOL&LIQUIDS",91.3,30,0.73,0.09,7.14,1.2,6.53,18,159,143,2.8,0,"1 cup"
3187,"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,STR",80,82,1.2,0.5,18,1.2,7.79,6,41,3,25.5,0,"1 oz"
3188,"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR",79.6,83,1.2,0.4,18.4,1.2,7.79,4,32,3,9.1,0,"1 oz"
6956,"SOUP,TOMATO,CND,COND,RED NA",82.5,65,1.61,0.56,13.41,1.2,8.11,13,229,22,12.9,0,"1 serving, 1/2 cup"
9383,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",89.51,38,0.75,0.04,9.41,1.2,8.25,12,136,5,33.9,0,"1 cup"
3141,"BABYFOOD,PEARS,DICES,TODD",85.6,57,0.3,0.1,13.6,1.2,8.66,10,51,6,31.3,0,"1 oz"
43098,"PIE FILLINGS,CHERRY,LO CAL",86.76,53,0.82,0.16,11.98,1.2,9.15,11,118,12,2.8,0,"1 serving"
9519,"GUAVA NECTAR,W/ SUCRALOSE,CND",86.23,48,0.3,0.07,13.3,1.2,10.15,8,33,6,21.3,0,"11.3 fl oz"
14056,"BEVERAGES,ACAI BERRY DRK,FORT",84.88,62,0.83,0.83,12.83,1.2,11.1,19,130,13,42.1,0,"8 fl oz"
9432,"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",85.02,55,0.41,0.08,14.3,1.2,11.46,5,85,6,3.1,0,""
3134,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",80,71,0.1,0,19.7,1.2,13.34,6,85,0,1.1,0,"1 tbsp"
3135,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",79.2,74,0.1,0,20.5,1.2,13.64,6,83,0,0.8,0,"1 tbsp"
9370,"PEACHES,CND,HVY SYRUP,DRND",80.62,72,0.52,0.18,18.43,1.2,14.66,3,94,6,0.7,0,"1 cup"
9020,"APPLESAUCE,CND,SWTND,WO/ SALT (INCLUDES USDA COMMODITY)",81.98,68,0.16,0.17,17.49,1.2,14.67,3,75,2,1.7,0,"1 cup"
9525,"CRANBERRY SAU,WHL,CND,OCEAN SPRAY",58.7,158,0.75,0.05,40.4,1.2,31.3,3,21,5,1,0,".25 cup"
8409,"CEREALS RTE,MALT-O-MEAL,FRSTD FLAKES",3,389,4.25,0.87,90.2,1.2,39.27,3,82,451,19.4,0,".75 cup,  (1 NLEA serving)"
18144,"CAKE,YEL,ENR,DRY MIX",7.18,374,3.7,3.5,81.92,1.2,43.29,211,47,728,0,0,"1 serving"
1206,"CREAM SUB,FLAV,PDR",1.52,482,0.68,21.47,75.42,1.2,58.01,5,90,123,0,0,"4 tsp"
42178,"MAYONNAISE,MADE WITH TOFU",56.33,322,5.95,31.79,3.06,1.1,0.85,53,66,773,0,0,"1 tbsp"
11250,"LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW",95.63,13,1.35,0.22,2.23,1.1,0.94,35,238,5,3.7,0,"1 cup, shredded or chopped"
36044,"ON THE BORDER,MEXICAN RICE",55.2,195,3.56,4.86,34.15,1.1,1.38,39,131,677,0.3,0,"1 cup"
6067,"SOUP,CHUNKY VEG,CND,RTS",89.53,39,1.14,0.36,7.9,1.1,1.56,18,180,267,0.7,0,"1 cup"
11220,"GOURD,DISHCLOTH (TOWELGOURD),RAW",93.85,20,1.2,0.2,4.35,1.1,2.02,20,139,3,12,0,"1 cup,  (1"
11845,"PUMPKIN,CKD,BLD,DRND,W/SALT",93.69,18,0.72,0.07,4.31,1.1,2.08,15,230,237,4.7,0,"1 cup, mashed"
11423,"PUMPKIN,CKD,BLD,DRND,WO/SALT",93.69,20,0.72,0.07,4.9,1.1,2.08,15,230,1,4.7,0,"1 cup, mashed"
6967,"SOUP,VEG SOUP,COND,LO NA,PREP W/ EQ VOLUME H2O",91.35,33,1.1,0.45,6.06,1.1,2.15,12,217,194,0.4,0,"1 cup"
11641,"SQUASH,SMMR,ALL VAR,RAW",94.64,16,1.21,0.18,3.35,1.1,2.2,15,262,2,17,0,"1 cup, sliced"
43131,"LUNCHEON SLICES,MEATLESS",65.01,189,17.78,11.11,4.44,1.1,2.22,41,200,711,0,0,"1 slice,  thin"
42278,"BABYFOOD,VEG&BROWN RICE,STR",84.1,69,1.9,1.5,12.1,1.1,2.39,14,135,14,0.3,0,"1 cup"
11858,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",94.25,19,1.04,0.39,3.79,1.1,2.48,22,177,237,11.6,0,"1 cup, slices"
11468,"SQUASH,SMMR,CROOKNECK & STRAIGHTNECK,CKD,BLD,DRND,WO/ SALT",94.25,23,1.04,0.39,3.79,1.1,2.48,22,177,1,11.6,0,"1 cup, sliced"
12119,"COCONUT H2O (LIQ FROM COCONUTS)",94.99,19,0.72,0.2,3.71,1.1,2.61,24,250,105,2.4,0,"1 cup"
11793,"KOHLRABI,CKD,BLD,DRND,W/SALT",90.3,29,1.8,0.11,6.69,1.1,2.8,25,340,257,54,0,"1 cup, slices"
11242,"KOHLRABI,CKD,BLD,DRND,WO/SALT",90.3,29,1.8,0.11,6.69,1.1,2.8,25,340,21,54,0,"1 cup, slices"
11527,"TOMATOES,GREEN,RAW",93,23,1.2,0.2,5.1,1.1,4,13,204,13,23.4,0,"1 cup"
11203,"CRESS,GARDEN,RAW",89.4,32,2.6,0.7,5.5,1.1,4.4,81,606,14,69,0,"1 cup"
9111,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",90.89,32,0.63,0.1,8.08,1.1,6.98,12,139,0,34.4,0,"1 cup, sections with juice"
9116,"GRAPEFRUIT,RAW,WHITE,ALL AREAS",90.48,33,0.69,0.1,8.41,1.1,7.31,12,148,0,33.3,0,"1 cup, sections with juice"
9064,"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)",89.93,36,0.77,0.1,8.94,1.1,7.6,11,98,7,2.1,0,"1 cup"
6159,"SOUP,TOMATO,CND,COND",80.79,66,1.46,0.44,15.22,1.1,8.23,13,562,377,12.9,0,"1 cup"
6377,"CAMPBELL'S,TOMATO SOUP,COND",80.79,71,1.46,0.44,15.22,1.1,8.23,13,562,377,4.8,0,".5 cup, condensed"
9401,"APPLESAUCE,CND,UNSWTND,W/ VIT C",88.22,42,0.17,0.1,11.27,1.1,9.39,4,74,2,21.2,0,"1 cup"
9019,"APPLESAUCE,CND,UNSWTND,WO/ADDED VIT C (INCLUDES USDA COMMOD)",88.22,42,0.17,0.1,11.27,1.1,9.39,4,74,2,1,0,"1 cup"
3145,"BABYFOOD,FRUIT,APPLSAUC & CHERRIES,JR",85.6,51,0,0,14.1,1.1,10.61,1,132,1,42.8,0,"1 oz"
3144,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",85.63,51,0,0,14.1,1.1,10.81,1,132,1,42.8,0,"1 oz"
3140,"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",80,70,0.3,0.2,19,1.1,13,8,66,4,15.8,0,"1 tbsp"
6618,"SAUCE,PNUT,MADE FROM COCNT,H2O,SUGAR,PNUTS",62.08,179,2.02,6.34,28.46,1.1,18.8,9,99,319,0,0,"1 tbsp"
9272,"PINEAPPLE,FRZ,CHUNKS,SWTND",77.1,86,0.4,0.1,22.2,1.1,21.1,9,100,2,8,0,"1 cup, chunks"
9066,"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS",75.66,91,0.73,0.1,23.27,1.1,22.17,10,93,7,2,0,"1 cup"
28399,"COOKIES,ANIMAL CRACKERS (INCL ARROWROOT,TEA BISCUITS,)",3.9,446,6.9,13.8,74.1,1.1,23.3,43,100,407,0,0,"1 oz"
11948,"PICKLES,CUCUMBER,SWT,LO NA (INCLUDES BREAD & BUTTER PICKLES)",65.26,122,0.37,0.26,33.73,1.1,26.68,4,32,18,1.2,0,"1 slice"
4142,"SALAD DRSNG,FRENCH DRSNG,RED FAT,WO/ SALT",54.28,233,0.58,13.46,29.28,1.1,28.45,11,107,30,0,0,"1 tablespoon"
11945,"PICKLE RELISH,SWEET",62.07,130,0.37,0.47,35.06,1.1,29.13,3,25,811,1,0,"1 tbsp"
18476,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY",12.5,412,4.6,13.3,68.41,1.1,30.9,24,95,398,0,0,"1 pastry"
18477,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD BLUEBERRY",12.5,391,4.6,10,71.77,1.1,31.2,24,95,320,0,0,"1 pastry"
9081,"CRANBERRY SAU,CND,SWTND",58.45,159,0.9,0.15,40.4,1.1,31.75,3,28,5,1,0,"1 cup"
18488,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,STRAWBERRY",12.5,398,4.7,10.5,71.1,1.1,33,24,93,355,0,0,"1 pastry"
1205,"CREAM SUB,FLAV,LIQ",50.06,251,0.69,13.5,35.07,1.1,33.04,6,96,67,0,0,"1 tbsp"
18451,"CAKE,POUND,COMMLY PREP,FAT-FREE",31,283,5.4,1.2,61,1.1,34.34,43,110,341,0,0,"1 oz"
8495,"CEREALS RTE,MALT-O-MEAL,COCOA DYNO-BITES",3,397,4.15,3.43,87.93,1.1,43.15,17,181,534,0,0,".75 cup,  (1 NLEA serving)"
19297,"JAMS AND PRESERVES",30.47,278,0.37,0.07,68.86,1.1,48.5,20,77,32,8.8,0,"1 tbsp"
20134,"RICE NOODLES,CKD",73.82,108,1.79,0.2,24.01,1,0.03,4,4,19,0,0,"1 cup"
20055,"RICE,WHITE,GLUTINOUS,UNENR,CKD",76.63,97,2.02,0.19,21.09,1,0.05,2,10,5,0,0,"1 cup"
16159,"TOFU,EX FIRM,PREP W/NIGARI",82.31,83,9.98,5.26,1.18,1,0.71,282,130,4,0,0,".2 block"
11754,"CABBAGE,CHINESE (PAK-CHOI),CKD,BLD,DRND,W/SALT",95.55,12,1.56,0.16,1.78,1,0.83,93,371,270,26,0,"1 cup, shredded"
11117,"CABBAGE,CHINESE (PAK-CHOI),CKD,BLD,DRND,WO/SALT",95.55,12,1.56,0.16,1.78,1,0.83,93,371,34,26,0,"1 cup, shredded"
11707,"ASPARAGUS,CND,NO SALT,SOL&LIQUIDS",94.32,15,1.8,0.18,2.48,1,1,15,172,26,16.5,0,".5 cup"
11937,"PICKLES,CUCUMBER,DILL OR KOSHER DILL",94.34,12,0.5,0.3,2.41,1,1.07,57,117,809,2.3,0,"1 spear, small"
11947,"PICKLES,CUCUMBER,DILL,RED NA",94.34,12,0.5,0.3,2.41,1,1.07,57,117,18,2.3,0,"1 spear, small"
11116,"CABBAGE,CHINESE (PAK-CHOI),RAW",95.32,13,1.5,0.2,2.18,1,1.18,105,252,65,45,0,"1 cup, shredded"
11895,"WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,W/SALT",96.06,11,0.4,0.2,2.45,1,1.18,18,5,343,10.5,0,"1 cup, cubes"
11594,"WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,WO/SALT",96.06,14,0.4,0.2,3.04,1,1.18,18,5,107,10.5,0,"1 cup, cubes"
11861,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",95.22,15,1.14,0.36,2.69,1,1.71,18,264,239,12.9,0,".5 cup, slices"
11478,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,WO/SALT",95.22,15,1.14,0.36,2.69,1,1.71,18,264,3,12.9,0,"1 cup, sliced"
6988,"CAMPBELL'S HEALTHY REQUEST,CRM OF MUSHROOM SOUP,COND",86.09,55,1.29,1.7,8.6,1,1.79,71,596,327,0.1,0,".5 cup, condensed"
11938,"MUSHROOM,WHITE,EXPOSED TO UV LT,RAW",92.45,22,3.09,0.34,3.26,1,1.98,3,318,5,2.1,0,"1 cup, pieces or slices"
11260,"MUSHROOMS,WHITE,RAW",92.45,22,3.09,0.34,3.26,1,1.98,3,318,5,2.1,0,"1 cup, pieces or slices"
11795,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,W/SALT",90.8,31,0.81,0.2,7.62,1,2.11,30,87,246,4.2,0,"1 leek"
11247,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,WO/SALT",90.8,31,0.81,0.2,7.62,1,2.11,30,87,10,4.2,0,"1 leek"
3195,"BABYFOOD,CRL,RICE,W/ APPLSAUC & BANANAS,STR",81,80,1.2,0.4,17.1,1,2.24,17,28,4,31.6,0,"1 tbsp"
11477,"SQUASH,SMMR,ZUCCHINI,INCL SKN,RAW",94.79,17,1.21,0.32,3.11,1,2.5,16,261,8,17.9,0,"1 cup, chopped"
11467,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW",94.28,19,1.01,0.27,3.88,1,2.88,21,222,2,19.3,0,"1 cup, sliced"
3279,"BABYFOOD,DINNER,MXD VEG,JR",90.6,34,1.01,0.11,7.88,1,3.08,17,112,40,3.3,0,"1 serving"
11533,"TOMATOES,RED,RIPE,CND,STWD",91.54,26,0.91,0.19,6.19,1,3.52,34,207,221,7.9,0,"1 cup"
11981,"PEPPERS,HUNGARIAN,RAW",91.51,29,0.8,0.41,6.7,1,3.53,12,202,1,92.9,0,"1 pepper"
19867,"ICE CREAMS,VANILLA,FAT FREE",64.35,138,4.48,0,30.06,1,6.3,149,302,97,0,0,".5 cup"
9096,"FRUIT COCKTAIL,CND,H2O PK,SOL&LIQUIDS",90.76,32,0.42,0.05,8.51,1,7.51,5,94,4,2.1,0,"1 cup"
4016,"SALAD DRSNG,SESAME SD DRSNG,REG",39.2,443,3.1,45.2,8.6,1,8.32,19,157,1000,0,0,"1 tablespoon"
18305,"PIE,BLUEBERRY,COMMLY PREP",52.5,232,1.8,10,34.9,1,9.89,8,50,287,2.7,0,"1 oz"
9097,"FRUIT COCKTAIL,CND,JUC PK,SOL&LIQUIDS",87.44,46,0.46,0.01,11.86,1,10.86,8,95,4,2.7,0,"1 cup"
8259,"CEREALS RTE,KELLOGG,KELLOGG'S CRISPIX",3,378,6.59,0.8,87.19,1,12.8,9,71,660,21,0,"1 cup,  (1 NLEA serving)"
9435,"GUAVA NECTAR,CND,W/ ADDED VIT C",83.51,63,0.09,0.06,16.25,1,12.95,8,39,6,21.1,0,"1 cup"
19312,"PIE FILLINGS,APPL,CND",73.4,100,0.1,0.1,26.1,1,13.8,4,45,47,1.7,0,".125 can"
9099,"FRUIT COCKTAIL,CND,LT SYRUP,SOL&LIQUIDS",84.37,57,0.4,0.07,14.93,1,13.93,6,89,6,1.9,0,"1 cup"
43550,"BABYFOOD,BANANA APPL DSSRT,STR",83.1,68,0.3,0.2,16.3,1,14.66,3,71,7,12.3,0,"1 tbsp"
3995,"BABYFOO,BAN WI MIX BERR,ST",76.68,92,1.01,0.36,21.31,1,15,0,283,0,18.2,0,"1 packet"
9294,"PRUNE JUICE,CANNED",81.24,71,0.61,0.03,17.45,1,16.45,12,276,4,4.1,0,"1 cup"
3212,"BABYFOOD,CRL,RICE,W/ BANANAS,DRY",4.7,404,8.7,4.2,79.9,1,16.7,691,769,0,2,0,"1 tbsp"
19263,"FROZEN NOVELTIES,FRUIT & JUC BARS",78.3,87,1.2,0.1,20.2,1,17.48,5,53,4,9.5,0,"1 bar,  (2.5 fl oz)"
18177,"COOKIES,MOLASSES",5.8,430,5.6,12.8,73.8,1,17.6,74,346,459,0,0,"1 oz"
9100,"FRUIT COCKTAIL,CND,HVY SYRUP,SOL&LIQUIDS",80.4,73,0.39,0.07,18.91,1,17.91,6,88,6,1.9,0,"1 cup"
9105,"FRUIT SALAD,CND,HVY SYRUP,SOL&LIQUIDS",80.26,73,0.34,0.07,19.11,1,18.11,6,80,6,2.4,0,"1 cup"
11940,"PICKLES,CUCUMBER,SWT (INCLUDES BREAD & BUTTER PICKLES)",76.2,91,0.58,0.41,21.15,1,18.27,61,100,457,0.7,0,"1 cup, chopped"
18362,"TOASTER PASTRIES,FRUIT",14.33,388,4.2,9.95,70.32,1,26.13,16,102,334,0,0,"1 oz"
9213,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL,W/ ADDED CA",60.57,147,2.4,0.25,33.86,1,29.68,578,629,7,144.8,0,"1 cup"
9214,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL",60.57,148,2.4,0.25,35.19,1,29.68,38,629,7,144.8,0,"1 cup"
9526,"CRANBERRY SAU,JELLIED,CND,OCEAN SPRAY",58.2,160,1.05,0.04,40.61,1,32.2,3,34,5,1,0,".25 cup"
18486,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD RASPBERRY",12.5,399,4.2,10.6,71.62,1,35.4,22,85,320,0,0,"1 pastry"
18481,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHERRY",12.5,397,4.2,10.2,72,1,36,25,95,320,0,0,"1 pastry"
19300,"JELLIES",29.77,266,0.15,0.02,69.95,1,51.22,7,54,30,0.9,0,"1 serving, 1 tbsp"
20027,"CORNSTARCH",8.32,381,0.26,0.05,91.27,0.9,0,2,3,9,0,0,"1 cup"
20047,"RICE,WHITE,LONG-GRAIN,PARBLD,ENR,CKD",70.36,123,2.91,0.37,26.05,0.9,0.11,19,56,2,0,0,"1 cup"
20447,"RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,CKD",70.36,123,2.91,0.37,26.05,0.9,0.11,19,56,2,0,0,"1 cup"
11257,"LETTUCE,RED LEAF,RAW",95.64,16,1.33,0.22,2.26,0.9,0.48,33,187,25,3.7,0,"1 cup, shredded"
16126,"TOFU,FIRM,PREP W/CA SULFATE&MAGNESIUM CHLORIDE (NIGARI)",82.93,78,9.04,4.17,2.85,0.9,0.6,201,148,12,0.2,0,".5 cup"
11952,"RADICCHIO,RAW",93.14,23,1.43,0.25,4.48,0.9,0.6,19,302,22,8,0,"1 cup, shredded"
3112,"BABYFOOD,POTATOES,TODDLER",86.8,52,1,0.1,11.73,0.9,0.91,4,110,57,10.5,0,"1 cup"
11847,"PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT",95.2,15,1.09,0.08,3.18,0.9,2.4,37,106,242,5,0,"1 cup"
11417,"PUMPKIN FLOWERS,CKD,BLD,DRND,WO/SALT",95.2,15,1.09,0.08,3.3,0.9,2.4,37,106,6,5,0,"1 cup"
44259,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,REG,DRY MIX",10.4,351,1.6,0.1,86.04,0.9,2.9,49,18,1765,0,0,"1 serving"
3105,"BABYFOOD,VEG,SQUASH,JR",92.66,24,0.81,0.2,5.73,0.9,3.24,24,185,5,0.3,0,"1 tbsp"
20068,"TAPIOCA,PEARL,DRY",10.99,358,0.19,0.02,88.69,0.9,3.35,20,11,1,0,0,"1 cup"
3104,"BABYFOOD,VEG,SQUASH,STR",92.66,28,0.81,0.2,5.73,0.9,3.37,24,185,5,0.3,0,"1 tbsp"
11294,"ONIONS,SWT,RAW",91.24,32,0.8,0.08,7.55,0.9,5.02,20,119,8,4.8,0,"1 NLEA serving"
9183,"MELONS,CASABA,RAW",91.85,28,1.11,0.1,6.58,0.9,5.69,11,182,9,21.8,0,"1 cup, cubes"
9181,"MELONS,CANTALOUPE,RAW",90.15,34,0.84,0.19,8.16,0.9,7.86,9,267,16,36.7,0,"1 cup, balls"
9281,"PLUMS,CND,PURPLE,H2O PK,SOL&LIQUIDS",88.35,41,0.39,0.01,11.03,0.9,10.1,7,126,1,2.7,0,"1 cup,  pitted"
3115,"BABYFOOD,APPLS,DICES,TODD",87.5,51,0.2,0.1,12.1,0.9,10.83,10,50,6,31.3,0,"1 oz"
9282,"PLUMS,CND,PURPLE,JUC PK,SOL&LIQUIDS",84.02,58,0.51,0.02,15.15,0.9,14.22,10,154,1,2.8,0,"1 cup,  pitted"
9283,"PLUMS,CND,PURPLE,LT SYRUP PK,SOL&LIQUIDS",83,63,0.37,0.1,16.28,0.9,15.35,9,93,20,0.4,0,"1 cup,  pitted"
9132,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW",80.54,69,0.72,0.16,18.1,0.9,15.48,10,191,2,3.2,0,"1 cup"
9131,"GRAPES,AMERICAN TYPE (SLIP SKN),RAW",81.3,67,0.63,0.35,17.15,0.9,16.25,14,191,2,4,0,"1 cup"
9284,"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",76.06,89,0.36,0.1,23.24,0.9,22.31,9,91,19,0.4,0,"1 cup,  pitted"
6150,"SAUCE,BARBECUE",54.71,172,0.82,0.63,40.77,0.9,33.24,33,232,1027,0.6,0,"1 tbsp"
28291,"COOKIES,ANIMAL,W/ FRSTNG OR ICING",2,509,3,24.1,70.09,0.9,41.1,6,96,257,0,0,"8 cookies,  1 serving"
19920,"JAMS,PRESERVES,MARMALADES,SWTND W/ FRUIT JUC",46.84,212,0,0,52.93,0.9,42,11,65,0,18.1,0,""
19226,"FROSTINGS,CHOC,CREAMY,RTE",17,397,1.1,17.6,63.2,0.9,57.7,8,196,183,0,0,"2 tbsp, creamy"
8161,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,W/ SALT",82.93,71,1.71,0.46,14.76,0.8,0.12,1,27,223,0,0,"1 cup"
8091,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",82.93,71,1.71,0.46,14.76,0.8,0.12,1,27,2,0,0,"1 cup"
16123,"SOY SAU MADE FROM SOY&WHEAT (SHOYU)",71.15,53,8.14,0.57,4.93,0.8,0.4,33,435,5493,0,0,"1 tbsp"
11923,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",79.45,81,8.47,4.45,6.53,0.8,0.43,59,355,246,8.3,0,"1 cup"
11453,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD",79.45,81,8.47,4.45,6.53,0.8,0.52,59,355,10,8.3,0,"1 cup"
11626,"BEANS,MUNG,MATURE SEEDS,SPROUTED,CND,DRND SOL",96.1,12,1.4,0.06,2.14,0.8,0.7,14,27,42,0.3,0,"1 cup"
8173,"CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT",86.55,53,1.82,0.34,10.92,0.8,0.76,97,23,126,0,0,"1 cup"
8113,"CEREALS,FARINA,ENR,CKD W/ H2O,WO/ SALT",86.55,53,1.82,0.34,10.92,0.8,0.76,97,23,18,0,0,"1 cup"
8105,"CEREALS,FARINA,ENR,ASSORTED BRANDS,QUICK,CKD W/ H2O,WO/ SALT",86.55,55,1.82,0.34,10.92,0.8,0.76,97,23,18,0,0,"1 cup"
6355,"CAMPBELL'S RED & WHITE,GOLDEN MUSHROOM SOUP,COND",87.2,65,1.61,2.82,8.06,0.8,0.81,0,548,524,0,0,"1 serving, 1/2 cup"
44260,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,INST,DRY MIX",6.84,350,0.81,0.9,84.66,0.8,0.9,143,30,3750,0,0,"1 serving"
16124,"SOY SAU MADE FROM SOY (TAMARI)",66,60,10.51,0.1,5.57,0.8,1.7,20,212,5586,0,0,"1 tbsp"
18082,"BREAD STUFFING,BREAD,DRY MIX,PREP",64.77,195,2.73,12.05,18.84,0.8,2.04,30,67,479,0,0,"1 oz"
